 1.00000000e+00  1.59000000e+02  0.00000000e+00  2.39801395e-03 
 1.00000000e+00  1.60000000e+02  0.00000000e+00  4.16073779e-04 
 1.00000000e+00  1.61000000e+02  0.00000000e+00 -1.88327607e-03 
 1.00000000e+00  1.62000000e+02  0.00000000e+00  1.85382987e-03 
 1.00000000e+00  1.63000000e+02  0.00000000e+00 -2.02609218e-04 
 1.00000000e+00  1.64000000e+02  0.00000000e+00  9.64631702e-04 
 1.00000000e+00  1.65000000e+02  0.00000000e+00 -2.99534485e-05 
 1.00000000e+00  1.66000000e+02  0.00000000e+00  3.18484474e-04 
 1.00000000e+00  1.67000000e+02  0.00000000e+00  2.33688374e-03 
 1.00000000e+00  1.68000000e+02  0.00000000e+00  1.21153527e-03 
 1.00000000e+00  1.69000000e+02  0.00000000e+00  2.24836837e-03 
 1.00000000e+00  1.70000000e+02  0.00000000e+00 -5.34730235e-04 
 1.00000000e+00  1.71000000e+02  0.00000000e+00  1.05450597e-03 
 1.00000000e+00  1.72000000e+02  0.00000000e+00  1.68441272e-04 
 1.00000000e+00  1.73000000e+02  0.00000000e+00 -2.58856085e-03 
 1.00000000e+00  1.74000000e+02  0.00000000e+00  1.14570195e-03 
 1.00000000e+00  1.75000000e+02  0.00000000e+00  1.12184823e-03 
 1.00000000e+00  1.76000000e+02  0.00000000e+00 -3.52097294e-03 
 1.00000000e+00  1.77000000e+02  0.00000000e+00  1.28391953e-03 
 1.00000000e+00  1.78000000e+02  0.00000000e+00 -3.12556089e-04 
 1.00000000e+00  1.79000000e+02  0.00000000e+00 -6.58928650e-04 
 1.00000000e+00  1.80000000e+02  0.00000000e+00  1.08188712e-03 
 1.00000000e+00  1.81000000e+02  0.00000000e+00  4.07156459e-03 
 1.00000000e+00  1.82000000e+02  0.00000000e+00 -2.09327295e-03 
 1.00000000e+00  1.83000000e+02  0.00000000e+00  1.90644920e-03 
 1.00000000e+00  1.84000000e+02  0.00000000e+00  2.10181699e-03 
 1.00000000e+00  1.85000000e+02  0.00000000e+00  9.06944561e-05 
 1.00000000e+00  1.86000000e+02  0.00000000e+00  5.69003849e-04 
 1.00000000e+00  1.87000000e+02  0.00000000e+00 -4.15857774e-04 
 1.00000000e+00  1.88000000e+02  0.00000000e+00  3.72440564e-04 
 1.00000000e+00  1.89000000e+02  0.00000000e+00 -6.31922444e-04 
 1.00000000e+00  1.90000000e+02  0.00000000e+00  1.28395372e-03 
 1.00000000e+00  1.91000000e+02  0.00000000e+00  4.62375087e-04 
 1.00000000e+00  1.92000000e+02  0.00000000e+00  7.10967356e-04 
 1.00000000e+00  1.93000000e+02  0.00000000e+00 -2.00177470e-04 
 1.00000000e+00  1.94000000e+02  0.00000000e+00 -1.83311645e-03 
 1.00000000e+00  1.95000000e+02  0.00000000e+00  8.42878457e-04 
 1.00000000e+00  1.96000000e+02  0.00000000e+00 -3.37916442e-04 
 1.00000000e+00  1.97000000e+02  0.00000000e+00  5.64993903e-04 
 1.00000000e+00  1.98000000e+02  0.00000000e+00  4.51225694e-04 
 1.00000000e+00  1.99000000e+02  0.00000000e+00 -2.22613596e-03 
